ticker,price,judgment,score,rsi,macd_diff,ma20,ma50,bb_pct,momentum_1w,momentum_1m,momentum_3m,vol_ratio,pe_ratio,eps_growth,revenue_growth,signals,order_book
0939.HK,8.77,HOLD,-15,52.1,-0.039,8.84,8.51,28.0,0.11,-2.01,8.81,0.91,5.515573,0.0,0.05,"['RSI=52.1 中立', 'MACD デッドクロス(売りシグナル)']",{}
9988.HK,127.0,HOLD,-5,43.9,-0.84,132.11,129.83,17.5,-3.57,-3.64,-14.19,0.81,13.099202,1.041,0.029,"['RSI=43.9 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=17.5%(買いシグナル)']",{}
0700.HK,441.4,HOLD,-20,36.3,-0.558,460.97,489.02,6.3,-1.74,-9.5,-14.13,0.81,11.549836,0.229,0.091,"['RSI=36.3 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=6.3%(買いシグナル)']",{}
1299.HK,86.05,HOLD,0,51.2,-0.162,85.81,85.26,53.4,-0.69,5.39,1.41,0.99,12.868075,0.094,0.06,"['RSI=51.2 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
005930.KS,292500.0,BUY,40,65.6,853.99,260750.0,222174.5,78.2,4.09,30.29,44.03,0.58,5.56304,4.921,0.692,"['RSI=65.6 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +30.3%(強い上昇)']",{}
1810.HK,30.0,SELL,-30,41.0,-0.066,30.75,31.85,25.0,-2.15,-3.85,-16.06,0.72,16.332243,-0.337,0.073,"['RSI=41.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
005935.KS,187500.0,HOLD,10,61.2,-1049.456,177095.0,152389.93,69.5,1.3,20.04,32.15,0.56,3.9596267,4.921,0.692,"['RSI=61.2 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +20.0%(強い上昇)']",{}
000660.KS,1941000.0,HOLD,20,72.0,3185.658,1634850.0,1253100.0,78.3,5.49,58.45,91.02,0.59,5.077213,2.603,1.981,"['RSI=72.0 買われすぎ(売りシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +58.4%(強い上昇)']",{}
3690.HK,81.35,HOLD,-5,43.4,-0.294,83.29,83.14,18.9,-0.97,-1.33,-0.06,1.09,15.322247,,0.028,"['RSI=43.4 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=18.9%(買いシグナル)']",{}
005380.KS,655000.0,HOLD,10,59.1,-183.83,603950.0,542480.0,69.7,-1.21,23.12,15.01,0.44,13.178889,-0.263,0.034,"['RSI=59.1 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +23.1%(強い上昇)']",{}
0388.HK,409.2,HOLD,-15,44.9,-2.065,416.49,408.42,21.8,-0.2,-0.58,0.51,0.84,26.255022,0.27,0.19,"['RSI=44.9 中立', 'MACD デッドクロス(売りシグナル)']",{}
